Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags
51751,179.1.4.231,443,6,27/04/201704:12:12,118747955,173,236,27928,33349.0,881,0,161.4335260116,270.3972366975,2048,0,141.3093220339,287.9335208401,516.0257286115,3.4442698403,291048.909313726,2049987.1811949,22835241.0,0,118736529.0,690328.656976744,3121266.48232525,22845281.0,0.0,118738591.0,505270.6,2685149.79992634,22845958.0,0.0,1
33340,192.0.77.32,443,6,28/04/201709:38:27,750068,20,17,507,12528.0,189,0,25.35,53.8108529456,2920,0,736.9411764706,874.7458538476,17378.4243561917,49.3288608499,20835.2222222222,57524.7952025217,261377.0,0,750068.0,39477.2631578947,75665.4195931317,261377.0,0.0,348550.0,21784.375,59890.1879430178,202662.0,0.0,0
52483,137.116.77.120,443,6,28/04/201710:18:32,1031637,20,14,10231,8611.0,4284,0,511.55,1023.2372506182,3749,0,615.0714285714,1200.6085293131,18264.1762557954,32.957328983,31261.7272727273,50792.5221066502,205049.0,1,1031637.0,54296.6842105263,62026.7373092288,205049.0,1.0,949574.0,73044.1538461538,88342.5978542686,301531.0,368.0,0
3128,192.168.32.8,51951,6,11/05/201711:00:38,80021275,6,2,558,12.0,117,69,93.0,26.2906827602,6,6,6.0,0.0,7.1231056991,0.0999734133,11431610.7142857,19522500.0501537,40016217.0,34,80020064.0,16004012.8,21914231.440956,40016669.0,34.0,40017539.0,40017539.0,0.0,40017539.0,40017539.0,1
55531,91.228.167.146,80,6,11/05/201710:39:29,52169539,8,6,3273,220.0,1448,0,409.125,648.6917466277,220,0,36.6666666667,89.8146239021,66.9547798764,0.2683558312,4013041.46153846,14361270.7862057,51809096.0,2,52169539.0,7452791.28571429,19559750.454774,51809096.0,15.0,360186.0,72037.2,160725.790298881,359552.0,13.0,0
49403,10.200.7.8,3128,6,27/04/201709:08:55,74,3,0,18,0.0,6,6,6.0,0.0,0,0,0.0,0.0,243243.243243243,40540.5405405405,37.0,50.9116882454,73.0,1,74.0,37.0,50.9116882454,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0
49693,131.253.61.84,443,6,28/04/201709:41:21,125,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16000.0,125.0,0.0,125.0,125,125.0,125.0,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0
41704,54.230.162.213,443,6,28/04/201710:14:46,25424469,15,11,2098,5842.0,517,0,139.8666666667,225.0494760418,2765,0,531.0909090909,917.7394460897,312.2975744351,1.0226368936,1016978.76,5042311.24516095,25219848.0,0,25424469.0,1816033.5,6736139.07855477,25219848.0,0.0,141668.0,14166.8,29551.3365398063,75569.0,1.0,0
443,10.200.7.217,47742,6,15/05/201704:37:27,7,3,0,62,0.0,31,0,20.6666666667,17.8978583449,0,0,0.0,0.0,8857142.85714286,428571.428571429,3.5,3.5355339059,6.0,1,7.0,3.5,3.5355339059,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
50865,10.200.7.6,3128,6,11/05/201703:31:10,95451434,34,35,11078,1786.0,1460,6,325.8235294118,455.5982727099,442,0,51.0285714286,78.6786037565,134.7701072778,0.722880706,1403697.55882353,7784129.74078227,46457938.0,1,95451304.0,2892463.75757576,11064639.938818,46458061.0,1.0,95450971.0,2807381.5,10907307.8002769,46458068.0,7.0,0
55756,179.1.4.224,80,6,28/04/201710:13:52,46553,3,3,172,0.0,172,0,57.3333333333,99.3042463006,0,0,0.0,0.0,3694.7135522952,128.8853564754,9310.6,20265.4845809322,45561.0,67,424.0,212.0,205.0609665441,357.0,67.0,46363.0,23181.5,31649.3924191287,45561.0,802.0,0
51370,10.200.7.4,3128,6,27/04/201706:04:50,5405663,8,8,715,4725.0,258,0,89.375,117.5110177205,2816,0,590.625,1029.9823767563,1006.3520422934,2.9598589479,360377.533333333,1155703.99007883,4518467.0,73,5405663.0,772237.571428571,1658318.47532693,4518467.0,547.0,841263.0,120180.428571429,145756.995870818,281227.0,206.0,0
3128,172.19.1.46,53606,6,26/04/201703:06:23,672,4,0,123,0.0,39,6,30.75,16.5,0,0,0.0,0.0,183035.714285714,5952.380952381,224.0,302.416930743,568.0,0,672.0,224.0,302.416930743,568.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3128,192.168.180.37,4394,6,27/04/201708:22:59,829,1,2,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3618.8178528347,414.5,586.1915216036,829.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59061,10.200.7.9,3128,6,15/05/201709:59:56,121965,7,42,591,15476.0,241,0,84.4285714286,105.3594753576,1448,0,368.4761904762,542.5423547856,131734.513999918,401.75460173,2540.9375,8400.0058546237,35915.0,0,121965.0,20327.5,29454.0336032266,72773.0,433.0,91983.0,2243.4878048781,8023.6872045275,36473.0,0.0,0
3128,192.168.90.65,59202,6,09/05/201711:32:35,194,1,2,6,12.0,6,6,6.0,0.0,6,6,6.0,0.0,92783.51,15463.92,97.0,137.1787,194.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3128,192.168.60.81,50389,6,11/05/201710:41:27,665,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,18045.1127819549,3007.5187969925,665.0,0.0,665.0,665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
57769,179.1.4.231,80,6,27/04/201710:39:45,7825,3,3,170,0.0,170,0,56.6666666667,98.1495457622,0,0,0.0,0.0,21725.2396166134,766.7731629393,1565.0,3002.5828048532,6932.0,124,470.0,235.0,124.4507934888,323.0,147.0,7626.0,3813.0,4410.9321010417,6932.0,694.0,0
80,10.200.7.8,38135,6,11/05/201710:38:35,366,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5464.4808743169,366.0,0.0,366.0,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53614,10.200.7.9,3128,6,26/04/201704:12:44,1080875,15,15,1471,3195.0,258,0,98.0666666667,96.284152877,1460,0,213.0,414.9865746538,4316.8729038973,27.7552908523,37271.5517241379,137459.681845932,733394.0,14,1080798.0,77199.8571428571,205268.957543271,773280.0,239.0,1080840.0,77202.8571428571,193460.018111418,733430.0,259.0,0
3128,192.168.130.93,50783,6,09/05/201710:15:06,9,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,1333333.33333333,222222.222222222,9.0,0.0,9.0,9,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0
3128,172.19.1.68,49994,6,27/04/201709:56:50,270594,166,0,299494,0.0,8760,0,1804.1807228916,1360.2273040402,0,0,0.0,0.0,1106802.07247759,613.4651913937,1639.9636363636,15793.3879993708,202023.0,0,270594.0,1639.9636363636,15793.3879993708,202023.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3132,10.200.7.7,3128,6,27/04/201707:47:04,327,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,36697.247706422,6116.2079510703,327.0,0.0,327.0,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60407,216.58.222.106,443,6,28/04/201710:15:22,363958,3,4,2101,1082.0,2101,0,700.3333333333,1213.0129155674,597,0,270.5,315.6754662624,8745.5145923431,19.2329884217,60659.6666666667,94694.4350036826,201103.0,0,363958.0,181979.0,257357.169867093,363958.0,0.0,201118.0,67039.3333333333,116102.541239774,201103.0,1.0,1
56326,10.200.7.5,3128,6,27/04/201709:11:17,3805005,5,3,883,431.0,865,0,176.6,384.8360689956,425,0,143.6666666667,243.6602826341,345.3346316233,2.102493952,543572.142857143,1260018.7901663,3384606.0,97,3805005.0,951251.25,1634180.30948023,3384606.0,497.0,370520.0,185260.0,259810.830397811,368974.0,1546.0,0
50579,10.200.7.9,3128,6,11/05/201710:41:55,104986287,3,5,18,69.0,6,6,6.0,0.0,63,0,13.8,27.6260746397,0.8286796541,0.076200428,14998041.0,21211852.7197109,44999185.0,1,89994372.0,44997186.0,2828.4271247462,44999186.0,44995186.0,104986286.0,26246571.5,22499783.5485178,44999207.0,93.0,0
50858,10.200.7.8,3128,6,11/05/201709:58:53,30750764,30,27,10844,3920.0,1448,0,361.4666666667,555.2948724797,1448,0,145.1851851852,383.8111551909,480.1181525116,1.8536124826,549120.785714286,4006759.96264666,29994659.0,0,756104.0,26072.5517241379,82523.6557988012,372771.0,0.0,30750353.0,1182705.88461538,5877124.15758984,29995001.0,0.0,0
63744,10.200.7.8,3128,6,11/05/201710:05:59,529,1,2,6,12.0,6,6,6.0,0.0,6,6,6.0,0.0,34026.4650283554,5671.0775047259,264.5,372.6452736853,528.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0
33329,151.101.32.64,443,6,11/05/201710:00:07,58422,7,4,408,0.0,204,0,58.2857142857,99.5418074408,0,0,0.0,0.0,6983.6705350724,188.2852350142,5842.2,17564.6378195889,55787.0,0,58422.0,9737.0,22600.0471503933,55829.0,0.0,2563.0,854.3333333333,1478.0166891254,2561.0,1.0,0
57517,10.200.7.8,3128,6,15/05/201704:41:22,1253,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,9577.0151636073,1596.1691939346,1253.0,0.0,1253.0,1253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58981,10.200.7.6,3128,6,11/05/201710:43:46,18139987,4,3,38,90.0,38,0,9.5,19.0,45,0,30.0,25.9807621135,7.0562343843,0.3858878179,3023331.16666667,7266507.8829118,17855873.0,158,18139987.0,6046662.33333333,10227076.5081479,17855873.0,140842.0,17998593.0,8999296.5,12597820.7775806,17907301.0,91292.0,0
40912,23.9.51.15,443,6,27/04/201704:58:38,61011,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32.7809739227,61011.0,0.0,61011.0,61011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53958,10.200.7.8,3128,6,26/04/201703:09:24,66293523,5165,25394,52886,36018497.0,959,0,10.239303001,57.4651179371,16060,0,1418.3861148303,804.5747190432,544116.247977951,460.9650930755,2169.4326526605,260871.632142519,45017560.0,0,66293337.0,12837.594306739,634555.031160786,45017560.0,0.0,66293250.0,2610.6899539243,286337.717619412,45035128.0,0.0,0
443,10.200.7.218,55096,6,15/05/201711:02:00,549,1,3,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7285.9744990893,183.0,304.8999836012,535.0,1,0.0,0.0,0.0,0.0,0.0,14.0,7.0,8.4852813742,13.0,1.0,0
55406,179.1.4.238,443,6,27/04/201707:42:54,112,4,1,0,63.0,0,0,0.0,0.0,63,63,63.0,0.0,562500.0,44642.8571428571,28.0,38.6781592116,82.0,0,112.0,37.3333333333,41.4889543533,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42380,185.48.81.79,443,6,11/05/201709:31:01,806283,14,15,2472,1142.0,933,0,176.5714,330.4672,357,0,76.13333,126.8896,4482.297,35.96752,28795.82,86363.09,392192.0,0,629233.0,48402.54,121808.6,392484.0,0.0,806248.0,57589.14,121472.1,392192.0,0.0,0
48497,179.1.4.231,443,6,09/05/201711:33:09,1235715,14,12,696,6173.0,258,0,49.7142857143,87.5007064336,2048,0,514.4166666667,663.6701615512,5558.7251105635,21.0404502656,49428.6,190686.512288931,953580.0,1,1235715.0,95055.0,270865.472556027,986537.0,1.0,281859.0,25623.5454545455,53767.1114983196,184630.0,53.0,0
58134,10.200.7.6,3128,6,27/04/201711:29:38,10422849,9,55,2931,22191.0,1460,0,325.6666666667,480.7475948978,3149,0,403.4727272727,781.7481325599,2410.2814882956,6.1403556743,165442.047619048,1252109.75734076,9944014.0,0,478834.0,59854.25,67717.856914343,184001.0,596.0,10422805.0,193014.907407407,1360062.17426495,10000471.0,0.0,0
37418,179.1.4.231,443,6,11/05/201711:09:25,107475135,262,490,41614,920040.0,2647,0,158.8320610687,397.8901377601,17376,0,1877.6326530612,2401.9883038039,8947.6882257464,6.996967252,143109.367509987,1792659.37521629,38498810.0,0,107475110.0,411782.030651341,3030149.37617787,38539331.0,0.0,107474632.0,219784.523517382,2218606.38929102,38498811.0,0.0,0
3128,192.168.10.58,54165,6,15/05/201704:41:39,25,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,480000.0,80000.0,25.0,0.0,25.0,25,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0
60210,98.139.225.43,443,6,27/04/201709:09:08,103106,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19.3975132388,103106.0,0.0,103106.0,103106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48758,190.24.129.12,80,6,11/05/201710:44:02,84,1,2,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35714.2857142857,42.0,59.3969696197,84.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54086,10.200.7.4,3128,6,11/05/201709:57:25,20133071,7,7,948,291.0,517,0,135.4285714286,193.3820546163,152,0,41.5714285714,56.8033365888,61.5405369603,0.695373299,1548697.76923077,5469855.51937546,19752568.0,66,20133071.0,3355511.83333333,8033488.09971249,19752568.0,295.0,181742.0,30290.3333333333,25166.4703577333,59659.0,1287.0,0
57718,179.1.4.238,443,6,27/04/201708:28:06,12484,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,160.20506248,12484.0,0.0,12484.0,12484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3128,192.168.90.102,54594,6,28/04/201709:47:00,12279327,23,19,689,3362.0,160,0,29.9565217391,44.698462716,770,6,176.9473684211,237.3893832888,329.904073733,3.4203828923,299495.780487805,1166921.56445222,6797299.0,1,12277609.0,558073.136363636,1571880.0436206,6840740.0,42.0,12279029.0,682168.277777778,1711320.83128022,6797299.0,5.0,0
36109,10.200.7.9,3128,6,11/05/201703:30:03,1266235,105,76,780,196932.0,322,0,7.4285714286,41.5152560334,11584,0,2591.2105263158,2194.5851927918,156141.632477384,142.9434504654,7034.6388888889,33374.2089662102,281456.0,0,1265974.0,12172.8269230769,45621.9075586515,317281.0,0.0,1266160.0,16882.1333333333,51569.5738459962,281456.0,1.0,0
1085,10.200.7.7,3128,6,27/04/201707:52:08,308401,33,58,4740,63000.0,1448,0,143.6363636364,352.2882181345,8221,0,1086.2068965517,1680.5553254972,219649.093226027,295.0703791492,3426.6777777778,16504.4755719848,97637.0,0,308401.0,9637.53125,27865.8233336736,99553.0,0.0,305985.0,5368.1578947368,20586.7620162548,97637.0,0.0,0
40818,216.58.222.98,443,6,28/04/201709:38:30,955426,13,13,968,1145.0,517,0,74.4615384615,145.2398105345,723,0,88.0769230769,196.2865513896,2211.5789187232,27.212991901,38217.04,66218.1337320576,195880.0,0,759546.0,63295.5,86799.7570550643,231737.0,13.0,798549.0,66545.75,83094.9843001424,197077.0,0.0,0
50726,10.200.7.6,3128,6,27/04/201704:12:56,90006090,3,7,18,0.0,6,6,6.0,0.0,0,0,0.0,0.0,0.1999864676,0.1111035931,10000676.6666667,19844366.0014928,45011029.0,0,90006068.0,45003034.0,11494.7278349685,45011162.0,44994906.0,90006024.0,15001004.0,23239388.6457647,45011051.0,0.0,0
51105,10.200.7.4,3128,6,15/05/201704:40:59,26,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,461538.461538462,76923.0769230769,26.0,0.0,26.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59208,10.200.7.8,3128,6,09/05/201711:32:55,765,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,15686.2745098039,2614.3790849673,765.0,0.0,765.0,765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51607,10.200.7.8,3128,6,27/04/201709:10:20,1680,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,7142.8571428571,1190.4761904762,1680.0,0.0,1680.0,1680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53102,216.58.222.65,443,6,27/04/201704:56:55,8180586,30,28,1610,10926.0,275,0,53.6666666667,93.657605812,1418,0,390.2142857143,558.6074191033,1532.4085585067,7.0899566364,143519.052631579,993938.117175066,7509550.0,0,8180586.0,282089.172413793,1422450.36612804,7673629.0,0.0,508180.0,18821.4814814815,53406.813945392,168779.0,0.0,0
50596,104.31.85.243,443,6,26/04/201703:10:18,1,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
50235,10.200.7.8,3128,6,27/04/201711:30:34,51731504,61,77,9370,8084.0,921,6,153.606557377,165.1874973768,625,6,104.987012987,183.4034590091,337.3959512177,2.6676201024,377602.218978102,3128733.88405673,36278240.0,0,51731504.0,862191.733333333,4705441.5729766,36278632.0,0.0,15453062.0,203329.763157895,649009.482556424,2954736.0,0.0,1
49434,10.200.7.4,3128,6,27/04/201708:40:57,59700457,2,4,12,69.0,6,6,6.0,0.0,63,0,17.25,30.630866785,1.3567735336,0.1005017432,11940091.4,19550461.4695953,45010277.0,96,45010379.0,45010379.0,0.0,45010379.0,45010379.0,59700355.0,19900118.3333333,22952947.5320607,45010373.0,324.0,0
3128,192.168.10.47,51940,6,26/04/201711:11:59,25,2,0,1466,0.0,1460,6,733.0,1028.13325984524,0,0,0.0,0.0,58640000.0,80000.0,25.0,0.0,25.0,25,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0
57926,10.200.7.7,3128,6,11/05/201703:33:21,69156413,30,23,5178,17110.0,1845,0,172.6,463.4107137898,5840,0,743.9130434783,1496.8308920408,322.2839218107,0.7663786726,1329931.01923077,8349034.08898739,59998411.0,0,9158002.0,315793.172413793,1257968.86576528,6695155.0,0.0,69156083.0,3143458.31818182,12780369.4002645,60001021.0,0.0,0
53550,10.200.7.8,3128,6,28/04/201709:39:00,2829,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,4241.7815482503,706.963591375,2829.0,0.0,2829.0,2829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44518,216.58.222.65,443,6,27/04/201711:25:54,118054776,26,23,1488,1231.0,517,0,57.2307692308,137.1429349817,156,0,53.5217391304,50.0780023974,23.0316814967,0.4150615643,2459474.5,11817317.6237055,58921444.0,0,118054776.0,4722191.04,16220250.5304246,58921444.0,0.0,117899943.0,5359088.31818182,17269094.194484,59113505.0,0.0,0
53825,10.200.7.8,3128,6,09/05/201709:12:30,78346074,26,44,1600,4012.0,256,6,61.5384615385,76.4111147775,900,6,91.1818181818,258.8975978517,71.6309026538,0.893471701,1135450.34782609,6431115.89683525,41929583.0,0,78346074.0,3133842.96,10520694.1879857,41929583.0,0.0,78143742.0,1817296.3255814,8130285.15565297,42130572.0,0.0,1
51153,10.200.7.6,3128,6,28/04/201709:43:29,718694,9,12,1733,3352.0,933,0,192.5555555556,298.7223255429,1448,0,279.3333333333,513.1222312884,7075.3338694911,29.2196678976,35934.7,70858.8711254168,187047.0,0,545252.0,68156.5,91175.6502064637,192350.0,222.0,718631.0,65330.0909090909,86247.2175417324,187047.0,0.0,0
35734,50.115.208.113,443,6,28/04/201710:14:52,10667812,7,5,313,151.0,238,0,44.7142857143,86.9802933346,92,2,30.2,38.7453222983,43.495329689,1.1248792161,969801.090909091,3079187.47016558,10251944.0,0,10667812.0,1777968.66666667,4219184.96684759,10389234.0,0.0,285908.0,71477.0,82617.5515775351,147683.0,0.0,0
54093,10.200.7.4,3128,6,11/05/201709:39:38,992,3,1,208,6.0,117,6,69.33333,57.13434,6,6,6.0,0.0,215725.8,4032.258,330.6667,547.8087,963.0,0,992.0,496.0,701.4499,992.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,10.200.7.194,51585,6,11/05/201711:08:51,113422330,11,10,1197,1658.0,474,0,108.8181818182,165.9215586847,1621,0,165.8,511.4373644717,25.1714102505,0.1851487269,5671116.5,10426156.3136105,25755649.0,0,113422274.0,11342227.4,12570680.5148974,25755991.0,0.0,113422099.0,12602455.4444444,12645372.8457076,25755682.0,378.0,1
53404,10.200.7.8,3128,6,27/04/201708:25:40,1249829,504,404,3858,825740.0,429,0,7.6547619048,26.624176541,4096,0,2043.9108910891,1070.4089578068,663769.203627056,726.4993851159,1377.9812568909,3809.9746464368,81755.0,0,1249829.0,2484.7495029821,5034.6913538726,82073.0,0.0,1240751.0,3078.7866004963,5683.8468280991,81755.0,0.0,0
49988,10.200.7.8,3128,6,28/04/201710:09:28,61858635,122,126,47792,48692.0,1460,0,391.737704918,624.7331172771,1497,0,386.4444444444,625.1937498799,1559.7499039544,4.0091411652,250439.817813765,1465553.15594662,19890434.0,0,61858635.0,511228.388429752,2079004.0651705,19890434.0,0.0,59967870.0,479742.96,2045027.21363613,19946985.0,0.0,0
3128,192.168.180.51,57811,6,26/04/201711:11:22,630,5,0,30,0.0,6,6,6.0,0.0,0,0,0.0,0.0,47619.0476190476,7936.50793650794,157.5,300.48904583473,608.0,0,630.0,157.5,300.48904583473,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51028,10.200.7.4,3128,6,27/04/201709:51:24,404560,14,15,1412,690.0,517,0,100.8571428571,144.6283604186,337,0,46.0,89.9213942444,5195.7682420407,71.6828158988,14448.5714285714,32031.2061999597,149771.0,0,404560.0,31120.0,53183.384562286,187917.0,75.0,254723.0,18194.5,22560.6245881556,61491.0,64.0,0
443,10.200.7.218,42402,6,15/05/201705:18:42,97462252,16,15,1950,510.0,525,0,121.875,165.1620920994,232,0,34.0,81.2509340606,25.2405413329,0.3180718623,3248741.73333333,8523348.33808986,29449193.0,0,97462060.0,6497470.66666667,11313705.9245289,29449549.0,0.0,97462014.0,6961572.42857143,11585782.060771,29449386.0,0.0,1
3128,192.168.41.52,59011,6,26/04/201703:20:30,109491111,18,10,1080,60.0,60,60,60.0,0.0,6,6,6.0,0.0,10.4118041144,0.2557285221,4055226.33333333,9901042.28959237,29102852.0,0,109439881.0,6437640.05882353,11992380.1083161,29168468.0,0.0,109437045.0,12159671.6666667,14468271.5500006,29154098.0,0.0,1
56627,159.127.42.201,80,6,27/04/201704:14:19,181516,3,4,724,330.0,724,0,241.3333333333,418.0015948933,330,0,82.5,165.0,5806.6506533859,38.5640935234,30252.6666666667,73197.449501104,179665.0,1,1615.0,807.5,163.3416664541,923.0,692.0,181077.0,60359.0,103324.432018763,179665.0,1.0,0
49468,10.200.7.8,3128,6,28/04/201709:45:03,2,3,0,18,0.0,6,6,6.0,0.0,0,0,0.0,0.0,9000000.0,1500000.0,1.0,0.0,1.0,1,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
55650,10.200.7.9,3128,6,27/04/201708:24:25,119567881,5,6,271,363.0,253,0,54.2,111.1629434659,351,0,60.5,142.3457059416,5.30242733,0.0919979505,11956788.1,19706036.0821921,45012480.0,26,90030055.0,22507513.75,25986539.3770595,45012528.0,1718.0,119567834.0,23913566.8,22722870.2978253,45012567.0,1384.0,0
51012,10.200.7.4,3128,6,15/05/201709:54:05,861328,5,6,306,10453.0,288,0,61.2,126.8116713871,3643,0,1742.1666666667,1555.1859588701,12491.176415953,12.7709769101,86132.8,269552.972185349,853283.0,3,861328.0,215332.0,425305.971187019,853283.0,764.0,3170.0,634.0,1328.1635817925,3009.0,3.0,0
3128,172.19.1.35,51933,6,27/04/201704:10:28,4499712,36,0,21601,0.0,4096,0,600.0277777778,936.2344482359,0,0,0.0,0.0,4800.5294561074,8.0005120328,128563.2,526889.350727835,2966804.0,0,4499712.0,128563.2,526889.350727835,2966804.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53559,10.200.7.4,3128,6,15/05/201711:02:01,90000918,3,6,18,0.0,6,6,6.0,0.0,0,0,0.0,0.0,0.19999796,0.09999898,11250114.75,20831094.1575969,45008137.0,0,90000818.0,45000409.0,11112.8901731278,45008267.0,44992551.0,45008242.0,9001648.4,20128294.9368673,45008237.0,0.0,0
50978,10.200.7.9,3128,6,26/04/201711:20:25,105502391,11,63,1738,5618.0,1212,6,158.0,363.129728884871,1131,0,89.1746031746032,274.239860851923,69.7235383035063,0.701405904630161,1445238.23287671,7129972.0874484,45001718.0,0,105502269.0,10550226.9,17319803.6312071,45001901.0,0.0,105502376.0,1701651.22580645,7717547.49665311,45001744.0,0.0,0
50741,10.200.7.8,3128,6,27/04/201710:42:15,13009419,36,9,5204,1454.0,525,0,144.5555555556,203.3840061761,687,0,161.5555555556,298.1329867321,511.7830396577,3.4590322596,295668.613636364,1511545.27483737,9954549.0,0,12933904.0,369540.114285714,1691881.20104395,9954549.0,0.0,10240220.0,1280027.5,3528450.76810262,10011408.0,0.0,0
57307,190.90.221.18,80,6,26/04/201703:13:39,306,1,3,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13071.8954248366,102.0,174.0718242565,303.0,1,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.7071067812,2.0,1.0,0
48933,199.16.156.120,443,6,15/05/201711:07:09,244,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8196.7213114754,244.0,0.0,244.0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51422,10.200.7.7,3128,6,11/05/201711:13:36,13772,4,0,24,0.0,6,6,6.0,0.0,0,0,0.0,0.0,1742.6662794075,290.4443799012,4590.6666666667,7951.2679072795,13772.0,0,13772.0,4590.6666666667,7951.2679072795,13772.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443,10.200.7.195,44992,6,11/05/201710:37:39,104474973,14,13,1137,780.0,485,0,81.2142857143,133.7955837902,606,0,60.0,167.3698499332,18.3488920356,0.2584350991,4018268.19230769,9518185.11631743,29068131.0,1,104474831.0,8036525.46153846,12407640.0156052,29102781.0,17.0,104474832.0,8706236.0,12704661.3915974,29068273.0,200.0,1
52899,179.1.4.205,443,6,28/04/201710:14:14,1326691,9,5,484,3927.0,258,0,53.7777777778,107.011422028,2169,0,785.4,976.3579261726,3324.8133891012,10.5525702669,102053.153846154,311049.736798862,1134845.0,0,1326691.0,165836.375,392829.936963253,1134845.0,0.0,104747.0,26186.75,28903.048932307,52183.0,27.0,0
55989,10.200.7.8,3128,6,15/05/201704:41:56,603,3,0,18,0.0,6,6,6.0,0.0,0,0,0.0,0.0,29850.7462686567,4975.1243781095,301.5,424.9711754931,602.0,1,603.0,301.5,424.9711754931,602.0,1.0,0.0,0.0,0.0,0.0,0.0,0
